humidity, celsius, farenheit, heat_index
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
43.00,23.40,74.12,73.25
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
43.00,23.40,74.12,73.25
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.30,73.94,73.10
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
46.00,23.40,74.12,73.39
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
46.00,23.40,74.12,73.39
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
46.00,23.40,74.12,73.39
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
44.00,23.30,73.94,73.10
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
44.00,23.30,73.94,73.10
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
44.00,23.40,74.12,73.30
45.00,23.30,73.94,73.15
44.00,23.30,73.94,73.10
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
44.00,23.30,73.94,73.10
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
44.00,23.30,73.94,73.10
45.00,23.40,74.12,73.35
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
44.00,23.40,74.12,73.30
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
46.00,23.30,73.94,73.20
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.30,73.94,73.15
45.00,23.40,74.12,73.35
